filename,start,end,content,techniques,persuasion_strategies,Attack_on_Reputation,Justification,Distraction,Simplification,Call,Manipulative_Wording
RU_URW_5.txt,17,63,Освобождённый от укронацистов хутор Зазулевка.,['Name_Calling-Labeling'],['Attack_on_Reputation'],True,False,False,False,False,False
RU_discrediting_the_west_21.txt,1576,1655,"Начиная с резиновых лодок и заканчивая тем, что Стармер стал премьер-министром.",['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
RU_discrediting_the_west_1.txt,482,604,Запад под лозунгами освобождения человека на протяжении многих столетий последовательно его порабощает и лишает цельности.,[],[],False,False,False,False,False,False
RU_1080.txt,1532,1800,"В этих условиях России волей-неволей придётся, не ввязываясь в изнурительную гонку вооружений, делать ставку на создание армии нового типа — высокотехнологичной армии XXI века, которая была бы способна защитить национальные интересы страны при любом развитии ситуации.",[],[],False,False,False,False,False,False
RU_discrediting_the_west_1.txt,296,343,Вашингтон и Брюссель теряют своё доминирование.,['Name_Calling-Labeling'],['Attack_on_Reputation'],True,False,False,False,False,False
RU_1086.txt,1425,1689,"Премьер-министр Великобритании Кир Стармер и Макрон полагают что, европейские войска «будут выполнять функцию сдерживания в отношении потенциальной российской агрессии», однако «не будут размещаться близко к пограничным зонам и не заменят собой украинские войска».",[],[],False,False,False,False,False,False
RU_URW_2.txt,2109,2129,За Русскую Победу!».,[],[],False,False,False,False,False,False
RU_1080.txt,711,786,"Военный бюджет США на 2025 финансовый год составлял ""всего лишь"" $841 млрд.",[],[],False,False,False,False,False,False
RU_discrediting_the_west_24.txt,2610,2624,Ответ очевиден…,['Obfuscation-Vagueness-Confusion'],['Manipulative_Wording'],False,False,False,False,False,True
RU_URW_8.txt,537,588,«Потому что живыми сдаться - подобно предательству.,['False_Dilemma-No_Choice'],['Simplification'],False,False,False,True,False,False
RU_discrediting_the_west_1.txt,952,1002,Одиноким намного легче манипулировать и управлять.,[],[],False,False,False,False,False,False
RU_demography_5.txt,1728,1767,Как считается потребительская инфляция?,['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
RU_discrediting_the_west_13.txt,1925,1999,"Мужики, прекратите всю информацию передавать женам, только самую основную.",[],[],False,False,False,False,False,False
RU_URW_20.txt,697,772,"Те, кто сдался сам часто в лагере для военнопленных идут на поводу у врага.",['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
RU_discrediting_the_west_8.txt,2034,2107,В соответствии с законами Российской Федерации они являются террористами.,['Name_Calling-Labeling'],['Attack_on_Reputation'],True,False,False,False,False,False
RU_migrants_1.txt,853,1103,"Правда, взамен власти открывают центры по обучению русскому для мигрантов за наш счет, а ФАДН вдобавок хочет разрешить диаспорам («нац.культ. автономиям») не только привлекать иностранцев, но и получать иностранное финансирование (подробнее в видео).",['Appeal_to_Fear-Prejudice'],['Justification'],False,True,False,False,False,False
RU_1090.txt,2991,3067,В целом с 2020 года Германия потеряла 250 тысяч рабочих мест в производстве.,[],[],False,False,False,False,False,False
RU_URW_2.txt,2297,2310,Мы – русские!,['Slogans'],['Call'],False,False,False,False,True,False
RU_URW_10.txt,434,743,"После переговоров Москва опубликовала расширенную версию соглашения: санкции должны быть сняты с российских производителей продовольствия и удобрений, экспортеров и судов; российские финансовые учреждения должны быть подключены к SWIFT; и ограничения на операции по торговому финансированию должны быть сняты.",[],[],False,False,False,False,False,False
RU_1082.txt,28,145,"Киевские улицы перекрыты, там принимают высоких гостей из десятка стран Европы, в том числе Франции и Великобритании.",[],[],False,False,False,False,False,False
RU_discrediting_the_west_21.txt,1493,1575,"Абсолютно во всех бедах, которые случаются с этой страной, виновата Россия, верно?",['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
RU_discrediting_the_west_4.txt,14,99,"Очевидно, что никакой стабильности в мире в наступившем году и близко не предвидится.",['Appeal_to_Fear-Prejudice'],['Justification'],False,True,False,False,False,False
RU_demography_3.txt,450,497,За последние 18 лет меньше было только в ковид.,[],[],False,False,False,False,False,False
RU_demography_1.txt,3664,3739,"Нельзя молиться на Запад, копировать его и мечтать о демографическом росте.",[],[],False,False,False,False,False,False
RU_discrediting_the_west_22.txt,684,816,"Сколько ни призывают натовские союзники забыть прошлое, «перевернуть страницу», в сербском народе живет память о той кровавой весне.",['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
RU_discrediting_the_west_3.txt,1186,1213,Разрушается институт семьи.,['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
RU_1029.txt,451,592,"Коллективные институты Евросоюза в лице их руководителей не понимают, что происходит в мире, показали свою некомпетентность и неадекватность.",['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
RU_demography_1.txt,2795,2898,"Река денег хлестала из России в офшоры, сырьевые трубопроводы, коррупционные схемы элитного консенсуса.",[],[],False,False,False,False,False,False
RU_discrediting_the_west_28.txt,2918,3057,"Недавно Министра иностранных дел Сергея Лаврова спросили в интервью о том, есть ли у Европы интерес восстановить свою энергообеспеченность.",[],[],False,False,False,False,False,False
RU_1028.txt,2703,2797,"Но есть вопрос, который существовал ранее и есть сейчас: за кого главы европейских государств?",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
RU_discrediting_the_west_12.txt,1572,1653,"Я так полагаю, что суд смягчил ему наказание как психически нездоровому человеку.",[],[],False,False,False,False,False,False
RU_demography_6.txt,416,518,"Безусловно, Михаил Владимирович прекрасно владеет фактурой и держит на контроле множество направлений.",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
RU_demography_9.txt,2994,3101,"Только изучая общества принимающих стран, можно будет познать характеристики и жизнь уехавших туда россиян.",[],[],False,False,False,False,False,False
RU_URW_15.txt,3840,3957,"Который хочет выиграть ещё полгода год, и сохранить режим хотя бы в урезанном по территории варианте по итогам войны.",['Straw_Man'],['Distraction'],False,False,True,False,False,False
RU_1084.txt,3019,3238,"Но относительно благоприятная пауза вряд ли будет продолжаться долго, да и важный для России нефтяной рынок уже начинает опасно лихорадить, что побуждает к более решительным действиям на некоторых ключевых направлениях.",['Appeal_to_Time'],['Call'],False,False,False,False,True,False
RU_demography_7.txt,645,782,"Сейчас Ксения преподаёт урбанистику и «биоискусство» в нью-йоркских вузах, а также развивает некий «инклюзивный экологический инкубатор».",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
RU_demography_7.txt,2078,2193,"После начала СВО она бесконечно поливает нашу страну грязью в эфирах Ходорковского, навальнистов и прочих подобных.",['Name_Calling-Labeling'],['Attack_on_Reputation'],True,False,False,False,False,False
RU_migrants_3.txt,568,678,"По данным Агентства по миграции Узбекистана, число таких граждан выросло в 4,2 раза по сравнению с 2023 годом.",[],[],False,False,False,False,False,False
RU_demography_6.txt,162,238,"Нам создали условия, в которых любая другая страна должна была бы исчезнуть.",['Exaggeration-Minimisation'],['Manipulative_Wording'],False,False,False,False,False,True
RU_URW_2.txt,1227,1255,Это видят люди во всем мире.,['Exaggeration-Minimisation'],['Manipulative_Wording'],False,False,False,False,False,True
RU_URW_2.txt,857,1016,"Сегодня проповедь русского Патриарха является не только поддержкой наших бойцов на передовой, но также становится нравственным ориентиром для людей всего мира.",['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
RU_Trump_7.txt,1934,1992,Включая остановку военной и разведывательной помощи Киеву.,['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
RU_migrants_2.txt,372,599,"Это привело к нарастающим вызовам, таким как снижение производительности труда, увеличение дефицита жилья, увеличение расходов на социальные субсидии, превышающих налоговые поступления, а также усиление политических конфликтов.",['Appeal_to_Fear-Prejudice'],['Justification'],False,True,False,False,False,False
RU_discrediting_the_west_7.txt,2974,3055,Окончательная судьба российских военных баз в Хмеймим и Тартус ещё не определена.,[],[],False,False,False,False,False,False
RU_discrediting_the_west_3.txt,1038,1160,"Наплевав на чувства верующих, Зеленский пошел дальше: предложил перенести празднование Рождества с 7 января на 25 декабря.",['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
RU_Trump_1.txt,425,541,"Трамп после перепалки в Белом доме заявил, что Зеленский не готов к миру, и проявил неуважение к Соединенным штатам.",[],[],False,False,False,False,False,False
RU_URW_3.txt,739,847,"Наши ребята принесли дроном еду , сбросили во дворе и увидели, что пять человек - три бабушки и два дедушки.",['Appeal_to_Pity'],['Distraction'],False,False,True,False,False,False
RU_URW_16.txt,1364,1459,"И, конечно, фанатеет от русофобов, воевавших с Россией: Салавата Юлаева и Кастуся Калиновского.",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
RU_Trump_5.txt,1270,1350,"Боёв на Чёрном море и так нет, снабжение Одессы Западом осуществляется свободно.",[],[],False,False,False,False,False,False
RU_discrediting_the_west_25.txt,1789,1839,Расширять такую Россию можно только военным путем.,['False_Dilemma-No_Choice'],['Simplification'],False,False,False,True,False,False
RU_URW_15.txt,1993,2208,"Они очень быстро с помощью запада нарастили объем их сборки из китайских компонентов, и это масштабирование привело к тому, что наше наступление на харьковском направлении в мае 24го, не привело к слому обороны ВСУ.",[],[],False,False,False,False,False,False
RU_URW_19.txt,1861,1948,"Наша юрист снимала с автобуса одного из бойцов, и ей это удалось благодаря следователю.",[],[],False,False,False,False,False,False
RU_URW_15.txt,2674,2847,"Этим выходом для них стали борьба с нашими УМПК, как наиболее опасной угрозой для накопления сил в прифронтовой зоне, и БПЛА тактической разведки, которые наводят эти удары.",[],[],False,False,False,False,False,False
RU_URW_4.txt,507,717,"Собственно, данная тактика себя оправдала во время ""Минского формата"", когда подписанное обязана была соблюдать только Россия, которая тогда вообще не была стороной конфликта, но все равно оставалась виноватой.",['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
RU_discrediting_the_west_10.txt,189,405,"Проблема общая: сверху дается команда о наборе контрактников, снизу не могут ничего умнее придумать, как брать всех подряд на контракт, и заставлять его подписывать срочников и мобилизованных, чтобы показывать цифры.",[],[],False,False,False,False,False,False
RU_demography_6.txt,1522,1621,"Стране нужен прирост коренного населения, а не бездушных цифр статистики, формируемых иностранцами.",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
RU_1028.txt,385,469,Вашингтон постоянно подчёркивал: влияние на выборы президента США извне неприемлемо.,[],[],False,False,False,False,False,False
RU_URW_3.txt,9,103,"Как наши бойцы спасали от голода мирных жителей Курской области, когда они были в блокаде ВСУ.",[],[],False,False,False,False,False,False
RU_migrants_5.txt,83,198,"Регион был включен в список моногородов с наиболее сложным социально-экономическим положением, то есть деградирует.",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
RU_Trump_4.txt,1265,1389,"Промышленный капитал только бежит из штатов, а фондовый рынок – не компенсирует его отток + давят расходы НАТО, USAID и т.д.",[],[],False,False,False,False,False,False
RU_URW_3.txt,643,735,"Подлетев еще поближе, ребята в камеру увидели, что он написал на дощечке одно слово «Хлеба».",['Appeal_to_Pity'],['Distraction'],False,False,True,False,False,False
RU_URW_21.txt,598,790,"Это не потому, что мне вдруг стало все равно - не стало, а потому, что я понимаю, что мы сами не сможем добиться победы или каких-то других сверхрезультатов без хотя бы сочувствия государства.",['False_Dilemma-No_Choice'],['Simplification'],False,False,False,True,False,False
RU_Trump_3.txt,1886,1918,"Кстати, самолёт называется F-47.",[],[],False,False,False,False,False,False
RU_1017.txt,907,1047,И вот эту хрень Трамп намерен продать Путину в ходе телефонного звонка в пятницу! «Великий и ужасный» Трамп оказался обычным наперсточником.,['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
RU_URW_3.txt,945,1036,До начала операции по освобождению Курской области ребята постоянно кормили наших стариков.,[],[],False,False,False,False,False,False
RU_URW_7.txt,1652,1690,В их рядах царят сейчас ужас и паника.,"['Exaggeration-Minimisation', 'Straw_Man']","['Distraction', 'Manipulative_Wording']",False,False,True,False,False,True
RU_URW_1.txt,1463,1643,"Этот документ заложил основы для взятия под крыло киевского режима объединения, подобного «Гитлерюгенду», в котором молодёжь подвергается целенаправленной идеологической обработке.",['Guilt_by_Association'],['Attack_on_Reputation'],True,False,False,False,False,False
RU_migrants_6.txt,1820,1909,Итог один - русский человек должен стать хозяином собственной жизни и собственной страны.,['Flag_Waving'],['Justification'],False,True,False,False,False,False
RU_Trump_5.txt,3842,3902,Украина и ЕС всё более становятся общим врагом России и США.,"['Causal_Oversimplification', 'Exaggeration-Minimisation']","['Simplification', 'Manipulative_Wording']",False,False,False,True,False,True
RU_URW_17.txt,0,240,💬 В эти дни исполняется три года устроенной неонацистским режимом Зеленского и его хозяевами чудовищной провокации с целью обвинить Россию в «военных преступлениях» против мирных жителей расположенного в пригороде украинской столицы – н.п.,"['Guilt_by_Association', 'Straw_Man']","['Attack_on_Reputation', 'Distraction']",True,False,True,False,False,False
RU_1017.txt,2662,2910,"Тем более что как раз в субботу, когда Трамп собрался звонить Путину, празднуется явление иконы Божией Матери ""Державная"", явившейся после крушения законной власти в 1917 году и символизирующей что Сама Богородица приняла на Себя попечение о России.",['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
RU_URW_7.txt,1319,1348,Но её итог уже совсем близок.,[],[],False,False,False,False,False,False
RU_discrediting_the_west_12.txt,1080,1206,"Нашел каких-то ""друзей"", те обещали ему работу охранником, отвезли в Самару, где он что-то подписал (как оказалось, контракт).",[],[],False,False,False,False,False,False
RU_1087.txt,381,469,Срок проживания в Германии для предоставления гражданства увеличится с трех до пяти лет.,[],[],False,False,False,False,False,False
RU_URW_11.txt,987,1314,"Кто против такого подхода - тот враг Верховного, России и нашего несчастного многонационального народа, подвергающегося не только атакам на СВО, но и импортозамещению миллионами инородцев-мигрантов по заказу западных разведок и их агентов, национал-сепаратистов внутри страны, мечтающих развалить нашу тысячелетнюю цивилизацию.",[],[],False,False,False,False,False,False
RU_URW_8.txt,690,827,"Парни стойко переносили тяготы сложившейся обстановки, подпитывались исключительно тем, что может доставить беспилотник», - говорит Бэха.",[],[],False,False,False,False,False,False
RU_Trump_6.txt,619,802,"Забавно, что буквально вчера Поульсен приветствовал решение американской делегации, посещающей нынче Гренландию, ограничиться лишь базой ВВС США Питуффик, назвав это ""мудрым выбором"".",['Straw_Man'],['Distraction'],False,False,True,False,False,False
RU_1029.txt,124,156,Выводов можно сделать несколько.,[],[],False,False,False,False,False,False
RU_URW_17.txt,548,707,"❓ Каким образом «тела людей, убитых в последние дни февраля и первые числа марта», как утверждается, пролежали до начала апреля нетронутыми на улице Яблонской?",['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
RU_migrants_3.txt,1160,1233,И все-таки сильно надеяться на узбекскую сторону в этом вопросе не стоит.,['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
RU_1087.txt,59,186,"В представленной накануне коалиционной программе ХДС/ХСС и СДПГ, которые сформируют правительство Германии, немало интересного.",[],[],False,False,False,False,False,False
RU_1081.txt,908,928,Они же — избиратели.,[],[],False,False,False,False,False,False
RU_demography_9.txt,1805,1836,Ведь есть еще фоновая миграция.,['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
RU_1029.txt,736,803,Договорившись до введения чрезвычайного положения для своей страны.,['Consequential_Oversimplification'],['Simplification'],False,False,False,True,False,False
RU_discrediting_the_west_10.txt,1317,1407,"Делают это неумно, идеологически вредят, так как люди, если и подписывают, то под угрозой.",[],[],False,False,False,False,False,False
RU_demography_1.txt,3475,3503,Это была этика православная.,[],[],False,False,False,False,False,False
RU_URW_3.txt,557,642,"Он смотрел в небо на дрон и крестился, и потом показал, что он сейчас напишет что-то.",['Appeal_to_Pity'],['Distraction'],False,False,True,False,False,False
RU_Trump_7.txt,1993,2041,"Вот реальный путь к миру, который устроит и нас.",['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
RU_URW_8.txt,1466,1562,"Там проходят курс лечения, восстановления, реабилитации и, в скором времени, тоже будут в строю.",[],[],False,False,False,False,False,False
RU_demography_1.txt,1755,1827,"И влияет ли религия на семейные ценности, разрушенные городским укладом.",[],[],False,False,False,False,False,False
RU_1079.txt,1437,1580,"Другими словами, европейская Big Pharma цинично использует момент, чтобы выбить для себя лучшие условия у Еврокомиссии — ""а не то уйдём в США"".",['Straw_Man'],['Distraction'],False,False,True,False,False,False
RU_discrediting_the_west_8.txt,1046,1219,"И уже здесь прозвучавший, спецназ Ахмат, добровольческое формирование «Ветераны», которые отличаются особой дерзостью и эффективностью, и всех, кто действовал вместе с ними.",['Obfuscation-Vagueness-Confusion'],['Manipulative_Wording'],False,False,False,False,False,True
RU_1080.txt,465,607,"Трамп добавил, что этот бюджет будет непременно одобрен: ""И я горд сказать, это будет самый большой бюджет, который мы предоставляли военным"".",[],[],False,False,False,False,False,False
RU_Trump_6.txt,594,617,"Мы должны получить её…""",[],[],False,False,False,False,False,False
RU_URW_7.txt,1872,1958,Сохранить историческую память и оставить достойное наследие новым поколениям на Земле.,['Flag_Waving'],['Justification'],False,True,False,False,False,False
RU_demography_7.txt,2674,2688,Для сравнения.,[],[],False,False,False,False,False,False
RU_demography_7.txt,164,241,"Алгоритм: дедушка - видный большевик, внуки - видные либералы, сбоев не дает.",['Consequential_Oversimplification'],['Simplification'],False,False,False,True,False,False
RU_URW_18.txt,2009,2124,"Есть и другая сторона, когда жена жаловалась, что не пришли выплаты, а муж просто спустил все на луганскую барышню.",[],[],False,False,False,False,False,False
RU_demography_5.txt,117,207,"Маткапитал выдаётся на первого ребёнка, о чём Мишустин не стесняется говорить с гордостью.",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
RU_demography_9.txt,3522,3577,Но все-таки есть повод для очень осторожного оптимизма.,[],[],False,False,False,False,False,False
RU_discrediting_the_west_8.txt,2843,2954,"Очень рассчитываю на то, что все стоящие перед нашими подразделениями боевые задачи будут безусловно исполнены.",[],[],False,False,False,False,False,False
RU_1090.txt,320,340,ЕС от неё отказался.,[],[],False,False,False,False,False,False
RU_descrediting_the_west_15.txt,2341,2506,"Тогда, как мы поняли, украинский омбудсмен просто слил российской коллеге те же списки пленных, которые мы уже триста раз проверяли и сообщали об их недостоверности.","['Flag_Waving', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Justification']",True,True,False,False,False,False
RU_migrants_8.txt,841,898,"На этом мы разошлись, - вспоминает то утро Дмитрий Иванов",[],[],False,False,False,False,False,False
RU_discrediting_the_west_25.txt,2233,2286,"И Бог этого точно не хочет, об этом целая книга есть.",['Appeal_to_Authority'],['Justification'],False,True,False,False,False,False
RU_URW_3.txt,2042,2097,"Я молилась за этих стариков, и, конечно, за наших бойцов",[],[],False,False,False,False,False,False
RU_demography_3.txt,2924,2941,Что нужно делать?,[],[],False,False,False,False,False,False
RU_discrediting_the_west_8.txt,1775,2030,"Я вот на что бы ещё хотел обратить внимание: все люди, которые находятся на территории Курской области, совершают здесь преступления против гражданского населения, противодействуют нашим вооружённым силам, правоохранительным органам и специальным службам.",[],[],False,False,False,False,False,False
RU_1083.txt,3229,3302,"в США к власти вернутся глобалисты, и США вновь присоединится к коалиции.",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
RU_1089.txt,1791,1887,"☝️ Хотели бы им напомнить, что подобные потуги обречены на провал. 👉 У неонацизма нет будущего.",['Guilt_by_Association'],['Attack_on_Reputation'],True,False,False,False,False,False
RU_URW_3.txt,1037,1214,"Помимо основной работы по нахождению противника и его ликвидации, русские воины занимались ещё и тем, что не давали умереть с голоду мирным жителям, которые оказались в блокаде.",[],[],False,False,False,False,False,False
RU_Trump_7.txt,892,971,"Трамп. конечно, увязывает вопрос двусторонних отношений и перемирие на Украине.",[],[],False,False,False,False,False,False
RU_discrediting_the_west_26.txt,790,796,И всё.,['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
RU_URW_3.txt,107,250,"История, которую я хочу рассказать проходила за несколько недель до спецоперации русской армии по наступлению на противников в Курской области.",['Appeal_to_Pity'],['Distraction'],False,False,True,False,False,False
RU_discrediting_the_west_21.txt,82,249,"Разумеется, самая массовая британская газета Daily Mail просто не могла обойти стороной версию о ""русском следе"" в сегодняшнем пожаре на подстанции в аэропорту Хитроу.",[],[],False,False,False,False,False,False
RU_URW_22.txt,1396,1484,"Вчера ко мне заехали товарищи из Москвы, которые также ломают голову над будущим России.",[],[],False,False,False,False,False,False
